Champion,Skin Name,Skin ID,Has Chromas,Image URL
Gangplank,Spooky Gangplank,41001,False,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Gangplank_1.jpg
Gangplank,Minuteman Gangplank,41002,False,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Gangplank_2.jpg
Gangplank,Sailor Gangplank,41003,False,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Gangplank_3.jpg
Gangplank,Toy Soldier Gangplank,41004,False,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Gangplank_4.jpg
Gangplank,Special Forces Gangplank,41005,False,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Gangplank_5.jpg
Gangplank,Sultan Gangplank,41006,False,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Gangplank_6.jpg
Gangplank,Captain Gangplank,41007,False,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Gangplank_7.jpg
Gangplank,Dreadnova Gangplank,41008,True,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Gangplank_8.jpg
Gangplank,Pool Party Gangplank,41014,True,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Gangplank_14.jpg
Gangplank,FPX Gangplank,41021,True,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Gangplank_21.jpg
Gangplank,Gangplank the Betrayer,41023,True,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Gangplank_23.jpg
Gangplank,PROJECT: Gangplank,41033,True,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Gangplank_33.jpg
Garen,default,86000,True,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Garen_0.jpg
Garen,Sanguine Garen,86001,False,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Garen_1.jpg
Garen,Desert Trooper Garen,86002,False,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Garen_2.jpg
Garen,Commando Garen,86003,False,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Garen_3.jpg
Garen,Dreadknight Garen,86004,False,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Garen_4.jpg
Garen,Rugged Garen,86005,False,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Garen_5.jpg
Garen,Steel Legion Garen,86006,False,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Garen_6.jpg
Garen,Rogue Admiral Garen,86010,False,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Garen_10.jpg
Garen,Warring Kingdoms Garen,86011,True,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Garen_11.jpg
Garen,God-King Garen,86013,False,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Garen_13.jpg
Garen,Demacia Vice Garen,86014,True,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Garen_14.jpg
Garen,Mecha Kingdoms Garen,86022,False,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Garen_22.jpg
Garen,Prestige Mecha Kingdoms Garen,86023,False,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Garen_23.jpg
Garen,Battle Academia Garen,86024,True,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Garen_24.jpg
Garen,Mythmaker Garen,86033,True,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Garen_33.jpg
Garen,Fallen God-King Garen,86044,False,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Garen_44.jpg
Gnar,default,150000,False,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Gnar_0.jpg
Gnar,Dino Gnar,150001,True,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Gnar_1.jpg
Gnar,Gentleman Gnar,150002,False,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Gnar_2.jpg
Gnar,Snow Day Gnar,150003,False,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Gnar_3.jpg
Gnar,El León Gnar,150004,False,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Gnar_4.jpg
Gnar,Super Galaxy Gnar,150013,False,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Gnar_13.jpg
Gnar,SSG Gnar,150014,False,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Gnar_14.jpg
Gnar,Astronaut Gnar,150015,True,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Gnar_15.jpg
Gnar,Elderwood Gnar,150022,True,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Gnar_22.jpg
Gnar,La Ilusión Gnar,150031,True,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Gnar_31.jpg
Gragas,default,79000,False,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Gragas_0.jpg
Gragas,Scuba Gragas,79001,False,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Gragas_1.jpg
Gragas,Hillbilly Gragas,79002,False,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Gragas_2.jpg
Gragas,Santa Gragas,79003,False,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Gragas_3.jpg
Gragas,"Gragas, Esq.",79004,False,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Gragas_4.jpg
Gragas,Vandal Gragas,79005,False,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Gragas_5.jpg
Gragas,Oktoberfest Gragas,79006,False,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Gragas_6.jpg
Gragas,Superfan Gragas,79007,False,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Gragas_7.jpg
Gragas,Fnatic Gragas,79008,False,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Gragas_8.jpg
Gragas,Gragas Caskbreaker,79009,False,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Gragas_9.jpg
Gragas,Arctic Ops Gragas,79010,False,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Gragas_10.jpg
Gragas,Warden Gragas,79011,True,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Gragas_11.jpg
Gragas,Space Groove Gragas,79020,True,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Gragas_20.jpg
Gragas,High Noon Gragas,79029,True,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Gragas_29.jpg
Gragas,Music Fan Gragas,79039,True,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Gragas_39.jpg
Graves,default,104000,False,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Graves_0.jpg
Graves,Hired Gun Graves,104001,False,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Graves_1.jpg
Graves,Jailbreak Graves,104002,False,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Graves_2.jpg
Graves,Crime City Graves,104003,False,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Graves_3.jpg
Graves,Riot Graves,104004,False,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Graves_4.jpg
Graves,Pool Party Graves,104005,True,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Graves_5.jpg
Graves,Cutthroat Graves,104006,False,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Graves_6.jpg
Graves,Snow Day Graves,104007,True,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Graves_7.jpg
Graves,Victorious Graves,104014,True,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Graves_14.jpg
Graves,Praetorian Graves,104018,True,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Graves_18.jpg
Graves,Battle Professor Graves,104025,True,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Graves_25.jpg
Graves,Sentinel Graves,104035,True,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Graves_35.jpg
Graves,EDG Graves,104042,True,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Graves_42.jpg
Graves,Porcelain Graves,104045,False,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Graves_45.jpg
Gwen,default,887000,False,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Gwen_0.jpg
Gwen,Space Groove Gwen,887001,True,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Gwen_1.jpg
Gwen,Cafe Cuties Gwen,887011,True,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Gwen_11.jpg
Gwen,Soul Fighter Gwen,887020,True,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Gwen_20.jpg
Gwen,Battle Queen Gwen,887030,True,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Gwen_30.jpg
Hecarim,default,120000,False,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Hecarim_0.jpg
Hecarim,Blood Knight Hecarim,120001,False,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Hecarim_1.jpg
Hecarim,Reaper Hecarim,120002,False,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Hecarim_2.jpg
Hecarim,Headless Hecarim,120003,False,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Hecarim_3.jpg
Hecarim,Arcade Hecarim,120004,False,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Hecarim_4.jpg
Hecarim,Elderwood Hecarim,120005,False,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Hecarim_5.jpg
Hecarim,Worldbreaker Hecarim,120006,False,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Hecarim_6.jpg
Hecarim,Lancer Zero Hecarim,120007,False,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Hecarim_7.jpg
Hecarim,High Noon Hecarim,120008,True,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Hecarim_8.jpg
Hecarim,Cosmic Charger Hecarim,120014,True,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Hecarim_14.jpg
Hecarim,Arcana Hecarim,120022,True,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Hecarim_22.jpg
Hecarim,Winterblessed Hecarim,120031,True,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Hecarim_31.jpg
Heimerdinger,default,74000,False,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Heimerdinger_0.jpg
Heimerdinger,Alien Invader Heimerdinger,74001,False,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Heimerdinger_1.jpg
Heimerdinger,Blast Zone Heimerdinger,74002,False,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Heimerdinger_2.jpg
Heimerdinger,Piltover Customs Heimerdinger,74003,False,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Heimerdinger_3.jpg
Heimerdinger,Snowmerdinger,74004,False,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Heimerdinger_4.jpg
Heimerdinger,Hazmat Heimerdinger,74005,False,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Heimerdinger_5.jpg
Heimerdinger,Dragon Trainer Heimerdinger,74006,False,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Heimerdinger_6.jpg
Heimerdinger,Pool Party Heimerdinger,74015,False,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Heimerdinger_15.jpg
Heimerdinger,Heimerstinger,74024,False,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Heimerdinger_24.jpg
Hwei,default,910000,False,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Hwei_0.jpg
Hwei,Winterblessed Hwei,910001,True,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Hwei_1.jpg
Illaoi,default,420000,False,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Illaoi_0.jpg
Illaoi,Void Bringer Illaoi,420001,False,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Illaoi_1.jpg
Illaoi,Resistance Illaoi,420002,True,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Illaoi_2.jpg
Illaoi,Cosmic Invoker Illaoi,420010,True,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Illaoi_10.jpg
Illaoi,Snow Moon Illaoi,420018,True,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Illaoi_18.jpg
Illaoi,Battle Bear Illaoi,420027,True,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Illaoi_27.jpg
Irelia,default,39000,False,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Irelia_0.jpg
Irelia,Nightblade Irelia,39001,False,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Irelia_1.jpg
Irelia,Aviator Irelia,39002,False,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Irelia_2.jpg
Irelia,Infiltrator Irelia,39003,False,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Irelia_3.jpg
Irelia,Frostblade Irelia,39004,True,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Irelia_4.jpg
Irelia,Order of the Lotus Irelia,39005,False,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Irelia_5.jpg
Irelia,Divine Sword Irelia,39006,True,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Irelia_6.jpg
Irelia,iG Irelia,39015,False,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Irelia_15.jpg
Irelia,PROJECT: Irelia,39016,False,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Irelia_16.jpg
Irelia,Prestige PROJECT: Irelia,39017,False,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Irelia_17.jpg
Irelia,High Noon Irelia,39018,True,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Irelia_18.jpg
Irelia,Sentinel Irelia,39026,True,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Irelia_26.jpg
Irelia,Prestige PROJECT: Irelia (2022),39036,False,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Irelia_36.jpg
Irelia,Mythmaker Irelia,39037,True,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Irelia_37.jpg
Irelia,Porcelain Irelia,39045,True,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Irelia_45.jpg
Ivern,default,427000,False,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Ivern_0.jpg
Ivern,Candy King Ivern,427001,False,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Ivern_1.jpg
Ivern,Dunkmaster Ivern,427002,True,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Ivern_2.jpg
Ivern,Old God Ivern,427011,True,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Ivern_11.jpg
Ivern,Astronaut Ivern,427020,True,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Ivern_20.jpg
Janna,default,40000,False,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Janna_0.jpg
Janna,Tempest Janna,40001,False,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Janna_1.jpg
Janna,Hextech Janna,40002,False,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Janna_2.jpg
Janna,Frost Queen Janna,40003,False,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Janna_3.jpg
Janna,Victorious Janna,40004,False,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Janna_4.jpg
Janna,Forecast Janna,40005,False,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Janna_5.jpg
Janna,Fnatic Janna,40006,False,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Janna_6.jpg
Janna,Star Guardian Janna,40007,False,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Janna_7.jpg
Janna,Sacred Sword Janna,40008,True,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Janna_8.jpg
Janna,Bewitching Janna,40013,True,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Janna_13.jpg
Janna,Guardian of the Sands Janna,40020,True,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Janna_20.jpg
Janna,Battle Queen Janna,40027,True,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Janna_27.jpg
Janna,Crystal Rose Janna,40036,True,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Janna_36.jpg
Janna,Cyber Halo Janna,40045,True,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Janna_45.jpg
Janna,Prestige Cyber Halo Janna,40046,False,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Janna_46.jpg
Janna,Heavenscale Janna,40056,True,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Janna_56.jpg
Jarvaniv,No data,No data,No data,No data
Jax,default,24000,False,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Jax_0.jpg
Jax,The Mighty Jax,24001,False,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Jax_1.jpg
Jax,Vandal Jax,24002,False,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Jax_2.jpg
Jax,Angler Jax,24003,False,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Jax_3.jpg
Jax,PAX Jax,24004,False,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Jax_4.jpg
Jax,Jaximus,24005,False,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Jax_5.jpg
Jax,Temple Jax,24006,False,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Jax_6.jpg
Jax,Nemesis Jax,24007,True,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Jax_7.jpg
Jax,SKT T1 Jax,24008,False,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Jax_8.jpg
Jax,Warden Jax,24012,False,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Jax_12.jpg
Jax,God Staff Jax,24013,False,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Jax_13.jpg
Jax,Mecha Kingdoms Jax,24014,True,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Jax_14.jpg
Jax,Conqueror Jax,24020,False,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Jax_20.jpg
Jax,Prestige Conqueror Jax,24021,False,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Jax_21.jpg
Jax,Empyrean Jax,24022,True,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Jax_22.jpg
Jax,Neo PAX Jax,24032,False,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Jax_32.jpg
Jax,PROJECT: Jax,24033,True,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Jax_33.jpg
Jayce,default,126000,False,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Jayce_0.jpg
Jayce,Full Metal Jayce,126001,False,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Jayce_1.jpg
Jayce,Debonair Jayce,126002,False,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Jayce_2.jpg
Jayce,Forsaken Jayce,126003,False,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Jayce_3.jpg
Jayce,Jayce Brighthammer,126004,False,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Jayce_4.jpg
Jayce,Battle Academia Jayce,126005,True,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Jayce_5.jpg
Jayce,Resistance Jayce,126015,True,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Jayce_15.jpg
Jayce,Arcane Jayce,126024,False,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Jayce_24.jpg
Jayce,Zenith Games Jayce,126025,True,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Jayce_25.jpg
Jayce,T1 Jayce,126034,True,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Jayce_34.jpg
Jayce,Arcane Survivor Jayce,126035,False,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Jayce_35.jpg
Jayce,Prestige T1 Jayce,126036,False,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Jayce_36.jpg
Jhin,default,202000,False,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Jhin_0.jpg
Jhin,High Noon Jhin,202001,True,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Jhin_1.jpg
Jhin,Blood Moon Jhin,202002,False,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Jhin_2.jpg
Jhin,SKT T1 Jhin,202003,False,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Jhin_3.jpg
Jhin,PROJECT: Jhin,202004,False,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Jhin_4.jpg
Jhin,Dark Cosmic Jhin,202005,False,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Jhin_5.jpg
Jhin,Shan Hai Scrolls Jhin,202014,True,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Jhin_14.jpg
Jhin,DWG Jhin,202023,True,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Jhin_23.jpg
Jhin,Empyrean Jhin,202025,True,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Jhin_25.jpg
Jhin,Soul Fighter Jhin,202036,False,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Jhin_36.jpg
Jhin,Dark Cosmic Erasure Jhin,202037,True,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Jhin_37.jpg
Jinx,default,222000,False,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Jinx_0.jpg
Jinx,Crime City Jinx,222001,False,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Jinx_1.jpg
Jinx,Firecracker Jinx,222002,True,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Jinx_2.jpg
Jinx,Zombie Slayer Jinx,222003,False,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Jinx_3.jpg
Jinx,Star Guardian Jinx,222004,True,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Jinx_4.jpg
Jinx,Ambitious Elf Jinx,222012,False,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Jinx_12.jpg
Jinx,Odyssey Jinx,222013,True,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Jinx_13.jpg
Jinx,PROJECT: Jinx,222020,True,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Jinx_20.jpg
Jinx,Heartseeker Jinx,222029,True,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Jinx_29.jpg
Jinx,Arcane Jinx,222037,False,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Jinx_37.jpg
Jinx,Battle Cat Jinx,222038,True,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Jinx_38.jpg
Jinx,Prestige Battle Cat Jinx,222040,False,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Jinx_40.jpg
Jinx,Cafe Cuties Jinx,222051,True,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Jinx_51.jpg
Jinx,T1 Jinx,222062,False,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Jinx_62.jpg
Kaisa,default,145000,False,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Kaisa_0.jpg
Kaisa,Bullet Angel Kai'Sa,145001,True,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Kaisa_1.jpg
Kaisa,K/DA Kai'Sa,145014,False,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Kaisa_14.jpg
Kaisa,Prestige K/DA Kai'Sa,145015,False,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Kaisa_15.jpg
Kaisa,iG Kai'Sa,145016,False,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Kaisa_16.jpg
Kaisa,Arcade Kai'Sa,145017,False,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Kaisa_17.jpg
Kaisa,K/DA ALL OUT Kai'Sa,145026,False,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Kaisa_26.jpg
Kaisa,Prestige K/DA ALL OUT Kai'Sa,145027,False,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Kaisa_27.jpg
Kaisa,Lagoon Dragon Kai'Sa,145029,False,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Kaisa_29.jpg
Kaisa,Prestige K/DA Kai'Sa (2022),145039,False,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Kaisa_39.jpg
Kaisa,Star Guardian Kai'Sa,145040,False,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Kaisa_40.jpg
Kaisa,Inkshadow Kai'Sa,145048,False,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Kaisa_48.jpg
Kaisa,Heavenscale Kai'Sa,145059,False,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Kaisa_59.jpg
Kaisa,Dark Star Kai'Sa,145069,False,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Kaisa_69.jpg
Kalista,default,429000,False,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Kalista_0.jpg
Kalista,Blood Moon Kalista,429001,False,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Kalista_1.jpg
Kalista,Worlds 2015 Kalista,429002,True,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Kalista_2.jpg
Kalista,SKT T1 Kalista,429003,False,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Kalista_3.jpg
Kalista,Marauder Kalista,429005,True,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Kalista_5.jpg
Kalista,Faerie Court Kalista,429014,True,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Kalista_14.jpg
Karma,default,43000,False,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Karma_0.jpg
Karma,Sun Goddess Karma,43001,False,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Karma_1.jpg
Karma,Sakura Karma,43002,False,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Karma_2.jpg
Karma,Traditional Karma,43003,False,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Karma_3.jpg
Karma,Order of the Lotus Karma,43004,False,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Karma_4.jpg
Karma,Warden Karma,43005,False,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Karma_5.jpg
Karma,Winter Wonder Karma,43006,False,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Karma_6.jpg
Karma,Conqueror Karma,43007,True,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Karma_7.jpg
Karma,Dark Star Karma,43008,True,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Karma_8.jpg
Karma,Dawnbringer Karma,43019,False,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Karma_19.jpg
Karma,Odyssey Karma,43026,False,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Karma_26.jpg
Karma,Ruined Karma,43027,True,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Karma_27.jpg
Karma,Tranquility Dragon Karma,43044,False,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Karma_44.jpg
Karma,Faerie Queen Karma,43054,False,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Karma_54.jpg
Karma,Infernal Karma,43061,False,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Karma_61.jpg
Karthus,default,30000,False,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Karthus_0.jpg
Karthus,Phantom Karthus,30001,False,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Karthus_1.jpg
Karthus,Statue of Karthus,30002,False,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Karthus_2.jpg
Karthus,Grim Reaper Karthus,30003,True,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Karthus_3.jpg
Karthus,Pentakill Karthus,30004,False,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Karthus_4.jpg
Karthus,Fnatic Karthus,30005,False,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Karthus_5.jpg
